종목코드,종목명,시장구분,현재가,등락률,거래량,시가총액
009200,무림페이퍼,KOSPI,2135.0,-1.84,214987.0,88835876850.0
009240,한샘,KOSPI,41250.0,-1.9,29850.0,970774530000.0
009270,신원,KOSPI,1822.0,-5.1,8826604.0,182295392632.0
009290,광동제약,KOSPI,5500.0,-0.72,59874.0,288314680500.0
009310,참엔지니어링,KOSPI,1315.0,2.49,94617.0,22320130145.0
009320,아진전자부품,KOSPI,1005.0,0.3,81354.0,49546268850.0
009410,태영건설,KOSPI,2795.0,-0.18,154543.0,823037707830.0
009415,태영건설우,KOSPI,5500.0,-2.31,1597.0,3574857000.0
009420,한올바이오파마,KOSPI,25750.0,-0.58,114451.0,1345196428500.0
009440,KC그린홀딩스,KOSPI,756.0,0.0,0.0,17568790596.0
009450,경동나비엔,KOSPI,75400.0,0.4,37545.0,1098471836800.0
009460,한창제지,KOSPI,723.0,-2.17,191009.0,43139592378.0
009470,삼화전기,KOSPI,26550.0,-0.75,19354.0,175596921000.0
009540,HD한국조선해양,KOSPI,312500.0,-1.26,214765.0,22116598750000.0
009580,무림P&P,KOSPI,2840.0,-1.05,38385.0,177126040160.0
009680,모토닉,KOSPI,10370.0,-0.86,52317.0,290878500000.0
009770,삼정펄프,KOSPI,28650.0,-0.17,8010.0,71624169150.0
009810,플레이그램,KOSPI,356.0,-2.2,2348771.0,54071950000.0
009830,한화솔루션,KOSPI,29900.0,0.34,1951696.0,5139586826400.0
009835,한화솔루션우,KOSPI,24650.0,-1.2,29293.0,63482352850.0
009900,명신산업,KOSPI,8110.0,-2.99,95343.0,425532778630.0
009970,영원무역홀딩스,KOSPI,119500.0,-1.08,17585.0,1629453244000.0
010040,한국내화,KOSPI,2325.0,-2.52,31486.0,95480919150.0
010060,OCI홀딩스,KOSPI,71500.0,0.85,49292.0,1345266565500.0
010100,한국무브넥스,KOSPI,4230.0,-1.74,326391.0,128805276600.0
010120,LS ELECTRIC,KOSPI,248000.0,-1.78,190021.0,7440000000000.0
010130,고려아연,KOSPI,730000.0,-0.14,16607.0,15113396590000.0
010140,삼성중공업,KOSPI,16790.0,-0.65,8741868.0,14775200000000.0
010400,우진아이엔에스,KOSPI,2855.0,3.82,13096.0,21760810000.0
010420,한솔PNS,KOSPI,1881.0,-0.16,5960.0,38547355572.0
010580,에스엠벡셀,KOSPI,1235.0,0.49,10604.0,137395923600.0
010600,웰바이오텍,KOSPI,545.0,0.0,0.0,49553256815.0
010620,HD현대미포,KOSPI,193700.0,0.1,188870.0,7736794261300.0
010640,진양폴리,KOSPI,4005.0,0.0,46665.0,40050000000.0
010660,화천기계,KOSPI,5340.0,3.49,648716.0,117480000000.0
010690,화신,KOSPI,7960.0,-0.62,81528.0,277966463600.0
010770,평화홀딩스,KOSPI,4960.0,-14.04,3443499.0,72542311360.0
010780,아이에스동서,KOSPI,21150.0,0.48,35004.0,638454542400.0
010820,퍼스텍,KOSPI,3635.0,-0.27,512092.0,177285994630.0
010950,S-Oil,KOSPI,55000.0,1.1,240844.0,6192053560000.0
010955,S-Oil우,KOSPI,37700.0,0.8,7753.0,151626647900.0
010960,삼호개발,KOSPI,3505.0,0.43,114880.0,87625000000.0
011000,진원생명과학,KOSPI,3260.0,-5.09,2198687.0,276829690580.0
011070,LG이노텍,KOSPI,142300.0,-1.79,82998.0,3367829326100.0
011090,에넥스,KOSPI,645.0,-1.98,555271.0,38694608445.0
011150,CJ씨푸드,KOSPI,2950.0,0.51,144221.0,105995780350.0
011155,CJ씨푸드1우,KOSPI,17300.0,0.41,380.0,3460000000.0
011170,롯데케미칼,KOSPI,59200.0,-0.84,83953.0,2532304804800.0
011200,HMM,KOSPI,22300.0,4.69,2418245.0,22858380760800.0
011210,현대위아,KOSPI,41900.0,-1.87,56268.0,1139473977700.0
011230,삼화전자,KOSPI,4135.0,4.03,87943.0,69892664500.0
011280,태림포장,KOSPI,2235.0,-0.22,48179.0,158251275900.0
011300,성안머티리얼스,KOSPI,465.0,0.87,227669.0,72362218875.0
011330,유니켐,KOSPI,1569.0,-1.94,201700.0,152632078374.0
011390,부산산업,KOSPI,101900.0,1.8,10846.0,107606400000.0
011420,갤럭시아에스엠,KOSPI,2355.0,2.61,884651.0,64879411620.0
011500,한농화성,KOSPI,14820.0,2.85,735959.0,231740962440.0
011690,와이투솔루션,KOSPI,3295.0,2.81,216940.0,120512628230.0
011700,한신기계,KOSPI,3215.0,0.31,518904.0,104314375465.0
011760,현대코퍼레이션,KOSPI,26350.0,-0.57,67740.0,348583254100.0
011780,금호석유화학,KOSPI,114000.0,-1.3,68453.0,3016392918000.0
011785,금호석유화학우,KOSPI,56500.0,-0.7,5229.0,170826959000.0
011790,SKC,KOSPI,88400.0,-0.79,151714.0,3347557543200.0
011810,STX,KOSPI,3180.0,-2.3,35399.0,98637007860.0
011930,신성이엔지,KOSPI,1451.0,2.4,7141761.0,298685667101.0
012030,DB,KOSPI,1413.0,1.8,775707.0,284258767329.0
012160,영흥,KOSPI,506.0,-1.75,179613.0,51263048232.0
012170,아센디오,KOSPI,3950.0,-3.07,71794.0,42951284850.0
012200,계양전기,KOSPI,1413.0,-1.26,25951.0,38465857377.0
012205,계양전기우,KOSPI,3520.0,-0.98,663.0,4115158080.0
012280,영화금속,KOSPI,844.0,3.05,231020.0,43604842220.0
012320,경동인베스트,KOSPI,61400.0,2.5,7734.0,145212412200.0
012330,현대모비스,KOSPI,246500.0,-2.57,141969.0,22923290671000.0
012450,한화에어로스페이스,KOSPI,835000.0,2.96,156208.0,39492327835000.0
012510,더존비즈온,KOSPI,56300.0,1.08,183168.0,1710550739200.0
012610,경인양행,KOSPI,3120.0,-0.64,39762.0,129843058800.0
012630,HDC,KOSPI,19500.0,-0.51,118865.0,1164963559500.0
012690,모나리자,KOSPI,2805.0,-0.36,87323.0,102582370275.0
012750,에스원,KOSPI,66500.0,0.45,28833.0,2526945337000.0
012800,대창,KOSPI,1307.0,0.93,273404.0,119120632193.0
013000,세우글로벌,KOSPI,1167.0,-0.17,58426.0,33498771177.0
013360,일성건설,KOSPI,2265.0,-2.16,1121890.0,122366353200.0
013520,화승코퍼레이션,KOSPI,1991.0,0.5,61384.0,99652042732.0
013570,디와이,KOSPI,4335.0,-0.12,44124.0,114095609055.0
013580,계룡건설,KOSPI,20700.0,-1.66,412386.0,184869774900.0
013700,까뮤이앤씨,KOSPI,1095.0,-0.09,93834.0,65427158850.0
013870,지엠비코리아,KOSPI,3885.0,-0.89,27775.0,74095807800.0
013890,지누스,KOSPI,16740.0,-4.12,87378.0,372541602240.0
014130,한익스프레스,KOSPI,3380.0,2.42,13599.0,40560000000.0
014160,대영포장,KOSPI,1153.0,-2.7,4062641.0,124978914997.0
014280,금강공업,KOSPI,4460.0,-2.41,91856.0,130808932220.0
014285,금강공업우,KOSPI,6770.0,-0.15,257.0,3993453750.0
014440,영보화학,KOSPI,4440.0,0.0,58789.0,88800000000.0
014530,극동유화,KOSPI,3475.0,0.29,94156.0,121171234500.0
014580,태경비케이,KOSPI,4570.0,-1.4,112588.0,126054767000.0
014680,한솔케미칼,KOSPI,132200.0,-0.6,76485.0,1498512779000.0
014710,사조씨푸드,KOSPI,5900.0,0.68,135322.0,101589403700.0
014790,HL D&I,KOSPI,2620.0,-0.38,57452.0,99189534620.0
014820,동원시스템즈,KOSPI,32050.0,3.22,43251.0,929170588100.0
014825,동원시스템즈우,KOSPI,17190.0,0.0,286.0,4540068090.0
014830,유니드,KOSPI,90500.0,-0.55,39489.0,612467800000.0
014910,성문전자,KOSPI,1185.0,-1.0,21205.0,26616267225.0
014915,성문전자우,KOSPI,4630.0,-0.64,12.0,2778000000.0
014990,인디에프,KOSPI,951.0,0.0,611485.0,71432458245.0
015020,이스타코,KOSPI,963.0,-3.41,1189404.0,41266090800.0
015230,대창단조,KOSPI,5560.0,-1.59,50117.0,158861598800.0
015260,에이엔피,KOSPI,423.0,1.2,55557.0,19084446162.0
015360,INVENI,KOSPI,51800.0,-1.52,6254.0,310800000000.0
015590,DKME,KOSPI,515.0,0.0,0.0,122045495160.0
015760,한국전력,KOSPI,30100.0,-0.82,2166813.0,19323118717700.0
015860,일진홀딩스,KOSPI,4545.0,1.91,159761.0,224284310235.0
015890,태경산업,KOSPI,5030.0,-1.76,27121.0,147020612500.0
016090,대현,KOSPI,1901.0,-0.89,35084.0,84180671310.0
016360,삼성증권,KOSPI,59200.0,-2.15,1015133.0,5286560000000.0
016380,KG스틸,KOSPI,5940.0,-6.16,237220.0,594052848180.0
016450,한세예스24홀딩스,KOSPI,4060.0,-0.98,30845.0,162400000000.0
016580,환인제약,KOSPI,11780.0,-0.08,15063.0,219108824600.0
016590,신대양제지,KOSPI,9720.0,1.78,50338.0,391694810400.0
016610,DB증권,KOSPI,7470.0,0.67,338662.0,317074525830.0
016710,대성홀딩스,KOSPI,9000.0,2.97,97876.0,144805131000.0
016740,두올,KOSPI,3255.0,0.15,30635.0,101897722920.0
016800,퍼시스,KOSPI,44050.0,-0.68,1361.0,506575000000.0
016880,웅진,KOSPI,2135.0,3.64,2969769.0,170644315800.0
017040,광명전기,KOSPI,2095.0,2.7,1208008.0,90792303425.0
017180,명문제약,KOSPI,1690.0,1.2,34049.0,57381337260.0
017370,우신시스템,KOSPI,7090.0,0.57,57953.0,129846642860.0
017390,서울가스,KOSPI,60300.0,0.33,29531.0,301500000000.0
017550,수산세보틱스,KOSPI,1811.0,-0.93,65772.0,113004824430.0
017670,SK텔레콤,KOSPI,51700.0,0.39,677882.0,11104645740100.0
017800,현대엘리베이터,KOSPI,75600.0,-0.4,152860.0,2955384306000.0
017810,풀무원,KOSPI,12450.0,-1.58,72499.0,474600747900.0
017860,DS단석,KOSPI,24900.0,-2.16,84140.0,437846878800.0
017900,광전자,KOSPI,1889.0,0.05,58966.0,109455768307.0
017940,E1,KOSPI,74100.0,-0.67,18076.0,508326000000.0
017960,한국카본,KOSPI,21900.0,-0.45,326126.0,1136795098800.0
018250,애경산업,KOSPI,15000.0,-0.79,48651.0,396149025000.0
018260,삼성에스디에스,KOSPI,132700.0,1.92,103095.0,10268034060000.0
018470,조일알미늄,KOSPI,1534.0,-1.22,454036.0,194253060014.0
018500,동원금속,KOSPI,1352.0,-3.22,347152.0,63212669416.0
018670,SK가스,KOSPI,213500.0,0.47,10452.0,1973859594000.0
018880,한온시스템,KOSPI,2985.0,-1.16,1996570.0,2026106217720.0
019170,신풍제약,KOSPI,11770.0,-0.17,910874.0,623633332300.0
019175,신풍제약우,KOSPI,28100.0,7.66,78147.0,61820000000.0
019180,티에이치엔,KOSPI,2770.0,-0.89,64353.0,49860000000.0
019440,세아특수강,KOSPI,13730.0,-1.44,9938.0,117666100000.0
019490,엑시큐어하이트론,KOSPI,779.0,-5.8,1484041.0,59540738330.0
019680,대교,KOSPI,2285.0,-0.87,21064.0,193546012250.0
019685,대교우B,KOSPI,1288.0,0.0,13366.0,25021963120.0
020000,한섬,KOSPI,16030.0,-0.5,80522.0,359677084410.0
020120,키다리스튜디오,KOSPI,3420.0,2.7,860895.0,126758079720.0
020150,롯데에너지머티리얼즈,KOSPI,21850.0,-0.91,85665.0,1144185366550.0
020560,아시아나항공,KOSPI,9960.0,-1.29,79896.0,2051667481560.0
020760,일진디스플,KOSPI,708.0,1.14,27634.0,36471728628.0
021050,서원,KOSPI,1205.0,-0.25,144037.0,57206880950.0
021240,코웨이,KOSPI,91100.0,2.47,189095.0,6550922016300.0
021820,세원정공,KOSPI,9280.0,0.32,28199.0,92800000000.0
022100,포스코DX,KOSPI,21450.0,-2.94,275339.0,3261144937050.0
023000,삼원강재,KOSPI,2440.0,-0.41,25919.0,97600000000.0
023150,MH에탄올,KOSPI,5260.0,0.96,5983.0,38811046760.0
023350,한국종합기술,KOSPI,5610.0,2.56,84698.0,61429500000.0
023450,동남합성,KOSPI,34150.0,-0.44,558.0,119525000000.0
023530,롯데쇼핑,KOSPI,77600.0,-3.72,89603.0,2195207388000.0
023590,다우기술,KOSPI,26400.0,-1.68,142045.0,1184478688800.0
023800,인지컨트롤스,KOSPI,6000.0,-0.17,17043.0,94855182000.0
023810,인팩,KOSPI,5830.0,-1.69,11176.0,58300000000.0
023960,에쓰씨엔지니어링,KOSPI,1238.0,-1.35,86192.0,43402530706.0
024070,WISCOM,KOSPI,1999.0,0.96,13452.0,30637549562.0
024090,디씨엠,KOSPI,13010.0,1.25,14267.0,148314000000.0
024110,기업은행,KOSPI,15430.0,-1.97,1306438.0,12304281158670.0
024720,콜마홀딩스,KOSPI,12130.0,-3.27,294484.0,416013621670.0
024890,대원화성,KOSPI,898.0,0.0,16220.0,37041738496.0
024900,디와이덕양,KOSPI,2640.0,0.0,55968.0,85971547200.0
025000,KPX케미칼,KOSPI,45850.0,-0.54,7274.0,221914000000.0
025530,SJM홀딩스,KOSPI,3605.0,0.98,25857.0,53837098840.0
025540,한국단자,KOSPI,60000.0,-1.96,26708.0,606900000000.0
025560,미래산업,KOSPI,634.0,-0.78,441274.0,45472048516.0
025620,제이준코스메틱,KOSPI,7220.0,3.74,42736.0,34578435540.0
025750,한솔홈데코,KOSPI,700.0,0.0,732764.0,56395604300.0
025820,이구산업,KOSPI,4285.0,0.82,120356.0,143298970000.0
025860,남해화학,KOSPI,7310.0,1.25,202648.0,363152342330.0
025890,한국주강,KOSPI,1855.0,1.26,10388.0,20978675445.0
026890,스틱인베스트먼트,KOSPI,10190.0,-7.03,137278.0,424700603250.0
026940,부국철강,KOSPI,2330.0,-1.89,70935.0,46600000000.0
026960,동서,KOSPI,25300.0,-2.69,55788.0,2522410000000.0
027410,BGF,KOSPI,4120.0,-3.29,455307.0,394353178920.0
027740,마니커,KOSPI,933.0,-1.48,944667.0,59255975724.0
027970,한국제지,KOSPI,807.0,-0.37,31492.0,153473837259.0
028050,삼성E&A,KOSPI,21450.0,-1.38,509136.0,4204200000000.0
028100,동아지질,KOSPI,15750.0,-0.94,26696.0,210884656500.0
028260,삼성물산,KOSPI,151300.0,1.0,480912.0,25717451107200.0
02826K,삼성물산우B,KOSPI,114200.0,2.51,22131.0,167598778000.0
028670,팬오션,KOSPI,3705.0,0.0,1023101.0,1980580041960.0
029460,케이씨,KOSPI,22200.0,-0.22,9560.0,293734038600.0
029530,신도리코,KOSPI,46550.0,-5.29,26908.0,469225349950.0
029780,삼성카드,KOSPI,42800.0,-0.93,58818.0,4958760534800.0
030000,제일기획,KOSPI,18300.0,-0.33,148183.0,2105254417500.0
030190,NICE평가정보,KOSPI,14200.0,-2.34,41664.0,844993620600.0
030200,KT,KOSPI,49400.0,-2.76,459204.0,12449871239000.0
030210,다올투자증권,KOSPI,3590.0,0.28,150340.0,218670870540.0
030610,교보증권,KOSPI,7430.0,-4.99,301627.0,846744800230.0
030720,동원수산,KOSPI,5620.0,0.36,16649.0,26154384100.0
031210,서울보증보험,KOSPI,35000.0,2.49,326091.0,2443755930000.0
031430,신세계인터내셔날,KOSPI,10480.0,-4.03,164606.0,370394640000.0
031440,신세계푸드,KOSPI,34700.0,-0.86,6346.0,134375056000.0
031820,아이티센씨티에스,KOSPI,616.0,-0.81,99786.0,74567703056.0
032350,롯데관광개발,KOSPI,12710.0,7.08,1312839.0,968652346590.0
032560,황금에스티,KOSPI,5750.0,-1.37,35885.0,97750000000.0
032640,LG유플러스,KOSPI,12880.0,0.63,1219298.0,5623554329680.0
032830,삼성생명,KOSPI,99900.0,1.01,551726.0,19980000000000.0
033180,KH 필룩스,KOSPI,26550.0,0.0,0.0,138166306200.0
033240,자화전자,KOSPI,11810.0,-0.76,24849.0,261660824700.0
033250,체시스,KOSPI,1466.0,3.46,461327.0,46912000000.0
033270,유나이티드제약,KOSPI,20900.0,-0.71,34537.0,341376879800.0
033530,SJG세종,KOSPI,4460.0,-0.11,48871.0,124081486060.0
033780,KT&G,KOSPI,120600.0,0.33,319843.0,14720737138200.0
033920,무학,KOSPI,7830.0,-1.39,66682.0,223155000000.0
034020,두산에너빌리티,KOSPI,40950.0,1.49,10013882.0,26230978928700.0
034120,SBS,KOSPI,26900.0,3.66,209890.0,499028302200.0
034220,LG디스플레이,KOSPI,8310.0,-3.48,1069431.0,4155000000000.0
034230,파라다이스,KOSPI,12810.0,2.07,595984.0,1175594490630.0
034310,NICE,KOSPI,11910.0,-0.17,57168.0,442199744220.0
034590,인천도시가스,KOSPI,25450.0,0.39,4710.0,111337489300.0
034730,SK,KOSPI,163400.0,-0.18,329416.0,11846941670200.0
03473K,SK우,KOSPI,136800.0,1.33,1890.0,77447268000.0
034830,한국토지신탁,KOSPI,1180.0,0.85,720480.0,297937291400.0
035000,HS애드,KOSPI,7200.0,-0.14,21109.0,119285344800.0
035150,백산,KOSPI,14490.0,-2.29,59272.0,307912500000.0
035250,강원랜드,KOSPI,17120.0,0.47,313416.0,3662661360000.0
035420,NAVER,KOSPI,186500.0,-0.53,408085.0,29548501992000.0
035510,신세계 I&C,KOSPI,13120.0,-2.38,134369.0,183429408000.0
035720,카카오,KOSPI,43150.0,1.05,2075682.0,19059842379250.0
036420,콘텐트리중앙,KOSPI,12050.0,-1.07,158060.0,232110811400.0
036460,한국가스공사,KOSPI,39900.0,-3.51,672020.0,3683288700000.0
036530,SNT홀딩스,KOSPI,52900.0,1.73,47555.0,862475569400.0
036570,엔씨소프트,KOSPI,166500.0,9.18,330236.0,3587079663000.0
036580,팜스코,KOSPI,2625.0,4.58,109012.0,96410850375.0
037270,YG PLUS,KOSPI,6430.0,3.71,1520618.0,407851106300.0
037560,LG헬로비전,KOSPI,2555.0,0.99,202956.0,197876740075.0
037710,광주신세계,KOSPI,28150.0,-1.05,23506.0,223994898500.0
039130,하나투어,KOSPI,51100.0,0.59,49794.0,791535525200.0
039490,키움증권,KOSPI,162400.0,-0.12,253315.0,3975017054400.0
039570,HDC랩스,KOSPI,9190.0,0.11,5061.0,238550353190.0
041650,상신브레이크,KOSPI,2940.0,-1.01,54670.0,63126063000.0
042660,한화오션,KOSPI,77800.0,-0.26,1499970.0,23838962053200.0
042670,HD현대인프라코어,KOSPI,9390.0,-0.63,956253.0,1808429790480.0
042700,한미반도체,KOSPI,80000.0,-0.5,428944.0,7729140720000.0
044380,주연테크,KOSPI,350.0,-0.28,62562.0,23241348200.0
044450,KSS해운,KOSPI,9850.0,0.72,56055.0,227395918000.0
044820,코스맥스비티아이,KOSPI,14820.0,1.51,29110.0,142330109220.0
047040,대우건설,KOSPI,4165.0,-1.19,1696835.0,1731068287270.0
047050,포스코인터내셔널,KOSPI,48400.0,-1.33,234537.0,8514662939200.0
047400,유니온머티리얼,KOSPI,1724.0,4.48,246058.0,72408000000.0
047810,한국항공우주,KOSPI,83800.0,0.24,335361.0,8168413966600.0
049770,동원F&B,KOSPI,40650.0,0.0,16072.0,784366953000.0
049800,우진플라임,KOSPI,2045.0,-1.45,9270.0,40900000000.0
051600,한전KPS,KOSPI,42000.0,-2.78,188113.0,1890000000000.0
051630,진양화학,KOSPI,2060.0,0.0,52763.0,43672000000.0
051900,LG생활건강,KOSPI,322500.0,-1.07,28030.0,5036868532500.0
051905,LG생활건강우,KOSPI,128700.0,-1.0,3284.0,270231003900.0
051910,LG화학,KOSPI,195300.0,-1.01,157923.0,13786684587900.0
051915,LG화학우,KOSPI,94800.0,-3.07,55711.0,728898240000.0
052690,한전기술,KOSPI,61900.0,-1.43,231805.0,2365818000000.0
053210,스카이라이프,KOSPI,4720.0,1.72,63097.0,224308347600.0
053690,한미글로벌,KOSPI,17460.0,-0.11,39607.0,191318823000.0
055490,테이팩스,KOSPI,13630.0,2.4,11577.0,65010329500.0
055550,신한지주,KOSPI,55800.0,-3.96,1899090.0,27667987227000.0
057050,현대홈쇼핑,KOSPI,54900.0,0.55,34625.0,658800000000.0
058430,포스코스틸리온,KOSPI,36450.0,-4.08,29713.0,218700000000.0
058650,세아홀딩스,KOSPI,98600.0,-0.3,1865.0,394400000000.0
058730,다스코,KOSPI,3025.0,0.67,46537.0,56860746525.0
058850,KTcs,KOSPI,2865.0,-0.35,327894.0,122292525000.0
058860,KTis,KOSPI,2900.0,-0.34,271892.0,100925800000.0
060980,HL홀딩스,KOSPI,39650.0,-1.73,39113.0,372863723050.0
062040,산일전기,KOSPI,68500.0,2.24,331461.0,2085496200000.0
063160,종근당바이오,KOSPI,22800.0,0.66,3567.0,125079933600.0
064350,현대로템,KOSPI,152000.0,3.83,1311533.0,16589628536000.0
064400,LG씨엔에스,KOSPI,50400.0,0.4,143323.0,4883051779200.0
064960,SNT모티브,KOSPI,28750.0,-2.71,42540.0,763032820000.0
066570,LG전자,KOSPI,70800.0,-0.42,251758.0,11586265231200.0
066575,LG전자우,KOSPI,36400.0,-0.14,29954.0,625570108800.0
066970,엘앤에프,KOSPI,53500.0,-6.47,433934.0,1942915309000.0
067830,세이브존I&C,KOSPI,2595.0,0.39,54153.0,106501122525.0
068270,셀트리온,KOSPI,161000.0,0.0,410768.0,35810579238000.0
068290,삼성출판사,KOSPI,16910.0,-6.63,107714.0,169100000000.0
069260,TKG휴켐스,KOSPI,15800.0,-2.89,86506.0,645881690400.0
069460,대호에이엘,KOSPI,1812.0,-1.2,547060.0,122915256924.0
069620,대웅제약,KOSPI,168500.0,6.18,159220.0,1952337887500.0
069640,한세엠케이,KOSPI,1360.0,-9.33,359280.0,40944842720.0
069730,DSR제강,KOSPI,3620.0,-1.23,18597.0,52128000000.0
069960,현대백화점,KOSPI,70700.0,-1.81,94854.0,1599857079100.0
070960,모나용평,KOSPI,4300.0,1.18,106404.0,206973331900.0
071050,한국금융지주,KOSPI,104900.0,-2.87,341506.0,5845656560800.0
071055,한국금융지주우,KOSPI,75500.0,-2.58,57030.0,442297950500.0
071090,하이스틸,KOSPI,4470.0,-2.08,2140938.0,90255875370.0
071320,지역난방공사,KOSPI,78000.0,-1.14,45857.0,903142032000.0
071840,롯데하이마트,KOSPI,7820.0,-0.89,9962.0,184612307840.0
071950,코아스,KOSPI,9620.0,-0.52,4698.0,31656726400.0
071970,HD현대마린엔진,KOSPI,42050.0,-1.52,346933.0,1426398864750.0
072130,유엔젤,KOSPI,5140.0,-1.53,147120.0,66282633560.0
072710,농심홀딩스,KOSPI,75500.0,-3.21,20181.0,350153145000.0
073240,금호타이어,KOSPI,4390.0,-1.24,362276.0,1261072659930.0
074610,이엔플러스,KOSPI,511.0,0.0,0.0,37494486519.0
075180,새론오토모티브,KOSPI,3305.0,0.3,1403.0,63456000000.0
075580,세진중공업,KOSPI,11170.0,0.27,430910.0,635008423520.0
077500,유니퀘스트,KOSPI,6370.0,-0.62,73709.0,137592649740.0
077970,STX엔진,KOSPI,22750.0,0.0,185349.0,913368433250.0
078000,텔코웨어,KOSPI,12930.0,0.0,42849.0,119474195610.0
078520,에이블씨엔씨,KOSPI,7130.0,0.56,45168.0,185480967930.0
078930,GS,KOSPI,43350.0,-0.46,343858.0,4027881636300.0
078935,GS우,KOSPI,39850.0,-0.13,20964.0,71125316100.0
079160,CJ CGV,KOSPI,4675.0,-1.58,116570.0,774088140925.0
079430,현대리바트,KOSPI,7910.0,0.51,17371.0,162434080620.0
079550,LIG넥스원,KOSPI,447500.0,4.31,117199.0,9845000000000.0
079900,전진건설로봇,KOSPI,48700.0,-0.2,43672.0,710656941500.0
079980,휴비스,KOSPI,2975.0,-1.33,38195.0,102637500000.0
081000,일진다이아,KOSPI,12920.0,2.22,21281.0,183502437000.0
081660,미스토홀딩스,KOSPI,35050.0,-2.77,106547.0,2106359156950.0
082640,동양생명,KOSPI,5510.0,-0.54,111947.0,889085803350.0
082740,한화엔진,KOSPI,28350.0,1.98,824808.0,2365726475700.0
083420,그린케미칼,KOSPI,8190.0,3.02,285254.0,196560000000.0
084010,대한제강,KOSPI,16710.0,-1.71,21400.0,391254573870.0
084670,동양고속,KOSPI,7620.0,1.74,1862.0,22064235780.0
084680,이월드,KOSPI,1434.0,-0.42,156471.0,203350080762.0
084690,대상홀딩스,KOSPI,10090.0,2.44,220484.0,365384508420.0
084695,대상홀딩스우,KOSPI,15170.0,4.77,22810.0,13857521940.0
084870,TBH글로벌,KOSPI,1217.0,0.5,31300.0,25382748723.0
085310,엔케이,KOSPI,840.0,0.24,37204.0,66259470480.0
085620,미래에셋생명,KOSPI,5430.0,-3.55,78072.0,961197906270.0
086280,현대글로비스,KOSPI,111600.0,-1.59,96703.0,8370000000000.0
086790,하나금융지주,KOSPI,70000.0,-3.71,1318834.0,20106861600000.0
088260,이리츠코크렙,KOSPI,4640.0,0.0,67352.0,293904977600.0
088350,한화생명,KOSPI,2910.0,-1.52,1546491.0,2527422300000.0
088790,진도,KOSPI,1938.0,-2.56,66468.0,24123727872.0
088980,맥쿼리인프라,KOSPI,11690.0,-0.34,557722.0,5598598098170.0
089470,HDC현대EP,KOSPI,3875.0,0.0,18915.0,123612500000.0
089590,제주항공,KOSPI,6620.0,-0.45,96779.0,533843320700.0
089860,롯데렌탈,KOSPI,33200.0,1.68,72670.0,1205471681600.0
090080,평화산업,KOSPI,1161.0,-4.44,3322385.0,63741522699.0
090350,노루페인트,KOSPI,8890.0,-1.44,113384.0,177800000000.0
090355,노루페인트우,KOSPI,13880.0,0.58,368.0,6428188880.0
090370,메타랩스,KOSPI,1470.0,-0.61,89192.0,36609892830.0
090430,아모레퍼시픽,KOSPI,134300.0,0.45,240937.0,7855577533700.0
090435,아모레퍼시픽우,KOSPI,44400.0,0.68,71045.0,468767652000.0
090460,비에이치,KOSPI,11970.0,-1.72,216247.0,412538616630.0
091090,세원이앤씨,KOSPI,1270.0,0.0,0.0,66998498210.0
091810,티웨이항공,KOSPI,2035.0,-0.25,330516.0,438296216160.0
092200,디아이씨,KOSPI,4615.0,0.65,171946.0,179470745935.0
092220,KEC,KOSPI,759.0,1.74,547139.0,152379224019.0
092230,KPX홀딩스,KOSPI,65600.0,-1.35,4930.0,277136777600.0
092440,기신정기,KOSPI,2540.0,0.4,26001.0,74168000000.0
092780,DYP,KOSPI,4400.0,-0.68,5397.0,57941224000.0
092790,넥스틸,KOSPI,15190.0,-3.25,1341707.0,394970380000.0
093050,LF,KOSPI,16410.0,-1.5,37308.0,479828400000.0
093230,이아이디,KOSPI,1392.0,0.0,0.0,354103029120.0
093240,형지엘리트,KOSPI,1752.0,-4.83,1640341.0,67259733768.0
093370,후성,KOSPI,4195.0,-0.36,182675.0,449936109350.0
094280,효성ITX,KOSPI,12200.0,0.33,4484.0,141010040000.0
094800,맵스리얼티1,KOSPI,4350.0,0.12,89407.0,403829339850.0
095570,AJ네트웍스,KOSPI,3940.0,0.38,289433.0,178295870460.0
095720,웅진씽크빅,KOSPI,1674.0,-0.53,165494.0,193357018890.0
096760,JW홀딩스,KOSPI,3585.0,2.28,286645.0,265020917070.0
096770,SK이노베이션,KOSPI,87700.0,-2.01,343665.0,13245749855200.0
096775,SK이노베이션우,KOSPI,60000.0,-1.32,1341.0,74905560000.0
097230,HJ중공업,KOSPI,7240.0,0.28,408144.0,602905794440.0
097520,엠씨넥스,KOSPI,27250.0,-0.18,38910.0,489893197000.0
097950,CJ제일제당,KOSPI,230500.0,-0.43,34618.0,3469989873000.0
097955,CJ제일제당 우,KOSPI,137500.0,-0.29,3720.0,182522037500.0
100090,SK오션플랜트,KOSPI,19210.0,-0.05,481334.0,1137146861280.0
100220,비상교육,KOSPI,5850.0,2.99,74747.0,76030934850.0
100250,진양홀딩스,KOSPI,3140.0,-0.63,37313.0,175511216880.0
100840,SNT에너지,KOSPI,42600.0,4.93,124774.0,881001355800.0
101140,인바이오젠,KOSPI,12190.0,0.33,22843.0,122438993040.0
101530,해태제과식품,KOSPI,6990.0,0.0,25887.0,203526585780.0
102260,동성케미컬,KOSPI,4050.0,-0.37,45418.0,203216003550.0
